IBGE;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;NU_IDENTIFICADOR;ident_0_1;ident_0_2;ident_0_3;ident_0_4;ident_0_5;ident_0_6;ident_0_7;ident_0_8;ident_0_9;ident_0_10;ident_0_11;ident_0_12;ident_0_13;ident_0_14;Latitude;Longitude;q_1;q_2;q_3;q_4;q_5;q_6_1;q_6_2;q_7_1;q_7_2;q_7_3;q_7_4;q_7_5;q_7_6;q_8;q_9_1;q_9_2;q_9_3;q_9_4;q_9_5;q_9_6;q_9_7;q_9_8;q_9_9;q_9_10;q_9_11;q_9_12;q_9_13;q_9_14;q_9_99;q_9_99_1;q_10_1;q_10_2;q_10_3;q_10_4;q_10_5;q_10_6;q_10_7;q_10_8;q_10_99;q_10_99_1;q_11_1;q_11_2;q_11_3;q_11_4;q_11_5;q_11_6;q_11_7;q_11_8;q_11_9;q_11_99;q_11_99_1;q_12;q_13;q_14_1;q_14_2;q_14_3;q_14_4;q_14_5;q_14_6;q_14_7;q_14_8;q_14_9;q_14_0;q_15;q_16_1;q_16_2;q_16_3;q_16_4;q_16_5;q_16_6;q_16_7;q_16_8;q_16_9;q_16_10;q_16_0;q_17;q_18_1;q_18_2;q_18_3;q_18_4;q_18_99;q_18_0;q_18_99_1;q_19_1;q_19_2;q_19_3;q_19_4;q_19_0;q_19_4_1;q_20_0;q_20_1;q_20_2;q_20_3;q_20_4;q_20_5;q_20_6;q_20_99;q_20_99_1;q_21_0;q_21_1;q_21_2;q_21_3;q_21_4;q_21_5;q_21_6;q_21_7;q_22;q_23;q_24;q_25;q_26_2;q_26_1;q_26_3;q_26_4;q_26_5;q_26_6;q_26_7;q_26_8;q_26_9;q_26_10;q_26_11;q_26_99;q_26_99_1;q_27_1;q_27_2;q_27_3;q_27_4;q_27_5;q_27_6;q_27_7;q_27_8;q_27_99;q_27_99_1;q_28_1;q_28_2;q_28_3;q_28_4;q_28_5;q_28_6;q_28_7;q_28_8;q_28_9;q_28_10;q_28_11;q_28_12;q_28_13;q_28_14;q_28_99;q_28_0;q_28_99_1;q_29;q_29_1;q_30;q_32;Q_completo;d_6;d_13_sala_excl_categoria;d22_cap_atend_cat;d_29_1;d_31_9bin1_sum;d_31_9bin2_sum;d_31_9bin3_sum;d_31_10bin1_sum;d_31_10bin2_sum;d_31_10bin3_sum;d_31_10bin4_sum;d_31_10bin5_sum;d_31_11bin1_sum;d_31_11bin2_sum;d_31_11bin3_sum;d_31_11bin4_sum;nu_trabalhadores
310740;3107406;31;3;Bom Despacho;45624;42963;2661;2;1213,546;3107403414488;CENTRO DE CONVIVÊNCIA - POLO 7 BABILÔNIA;27;PRAÇA DO CRISTO;0; ;BABILÔNIA;35600000;BOM DESPACHO;MG;scfv@pmbd.mg.gov.br;(37) 35227329; ; ;01/09/2018;-1.972.899.814.649.290;-4.527.506.589.889.520;2;1; ; ;1;1;4;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0; ;1;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;1;0;0;0;0;0;0;30;3;3;2;1;1;1;0;0;0;0;0;0;0;0;0; ;1;1;1;1;1;1;1;1;0; ;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0; ;0; ;1;2;0;0;1;3; ;1;0;1;0;0;0;0;1;1;0;1;0;2
310740;3107406;31;3;Bom Despacho;45624;42963;2661;2;1213,546;3107403414490;CENTRO DE CONVIVÊNCIA - POLO 11 ESPLANADA;32;GERALDO XAVIER;284; ;ESPLANADA;35600000;BOM DESPACHO;MG;scfv@pmbd.mg.gov.br;(37) 35227329; ; ;24/07/2018;-1.972.501.907.069.160;-45.253.758.430.480.900;2;1; ; ;1;2;2;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0; ;1;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;1;0;0;0;0;0;0;60;3;4;2;0;1;1;0;0;0;0;0;0;0;0;0; ;1;1;1;1;1;1;1;1;0; ;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0; ;0; ;1;2;0;0;1;6; ;0;0;3;1;0;0;0;1;0;0;1;2;3
310740;3107406;31;3;Bom Despacho;45624;42963;2661;2;1213,546;3107403414492;CENTRO DE CONVIVÊNCIA - POLO 16 ROSÁRIO;27;CHICO PIO;44; ;ROSÁRIO;35600000;BOM DESPACHO;MG;scfv@pmbd.mg.gov.br;(37) 35227329; ; ;24/07/2018;-1.974.286.859.133.440;-4.526.193.380.355.830;2;1; ; ;2;3;8;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0; ;1;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;1;0;0;0;0;0;0;60;3;3;3;0;1;1;0;0;0;0;0;0;0;0;0; ;1;1;1;1;1;1;1;1;0; ;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0; ;0; ;1;2;0;0;1;6; ;1;0;3;1;0;0;0;1;1;0;1;2;4
310740;3107406;31;3;Bom Despacho;45624;42963;2661;2;1213,546;3107403414494;CENTRO DE CONVIVÊNCIA - POLO 5 AMBFOM;32;VEREADOR JOSÉ DINIZ;214; ;NOSSA SENHORA DE FÁTIMA;35600000;BOM DESPACHO;MG;scfv@pmbd.mg.gov.br;(37) 35227329; ; ;01/01/2018;-1.972.610.979.168.310;-45.263.671.875;2;1; ; ;1;3;4;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0; ;1;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;1;0;0;0;0;0;0;90;4;4;3;1;0;0;0;0;1;0;1;0;0;0;0; ;1;1;1;1;1;1;1;1;0; ;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0; ;0; ;1;2;0;0;1;9; ;0;2;2;0;0;0;0;0;0;0;1;3;4
310740;3107406;31;3;Bom Despacho;45624;42963;2661;2;1213,546;3107403414496;CENTRO DE CONVIVÊNCIA - POLO 18 SÃO VICENTE II;32;RUA OLIVEIRA;700; ;SÃO VICENTE;35600000;BOM DESPACHO;MG;scfv@pmbd.mg.gov.br;(37) 35227329; ; ;01/09/2018;-1.974.638.776.630.120;-4.528.061.270.713.800;2;1; ; ;1;1;2;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0; ;1;1;0;0;0; ;0;0;1;0;0;0;0;0; ;0;0;0;0;0;0;1;0;30;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0; ;1;1;1;1;1;1;1;1;0; ;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0; ;0; ;1;2;0;0;1;3; ;0;0;2;0;0;0;0;1;0;0;1;1;2
310740;3107406;31;3;Bom Despacho;45624;42963;2661;2;1213,546;3107403414498;CENTRO DE CONVIVÊNCIA - POLO 15 DONA JOESSE;3;ANA ROSA;1555;ANEXO 1;ANA ROSA;35600000;BOM DESPACHO;MG;scfv@pmbd.mg.gov.br;(37) 35227329; ; ;01/01/2017;-1.974.416.620.146.350;-452.384.376.525.879;2;1; ; ;1;1;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0; ;0;1;0;0;0;0;0;0;0; ;0;0;0;0;1;0;0;0;0;0; ;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;4;0;1;0;0;0;0; ;1;1;0;0;0; ;0;0; ; ; ; ; ; ; ;0;1;0;0;0;0;0;0;90;3;3;4;1;1;1;0;0;0;0;0;0;0;0;0; ;1;1;1;1;1;1;1;1;0; ;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0; ;0; ;1;2;0;0;1;9; ;1;0;1;0;0;0;0;1;1;0;1;0;2
310740;3107406;31;3;Bom Despacho;45624;42963;2661;2;1213,546;3107403414500;CENTRO DE CONVIVÊNCIA - POLO 14 FLÁVIO CANÇADO FILHO;3;ANA ROSA;1555;ANEXO 2;ANA ROSA;35600000;BOM DESPACHO;MG;scfv@pmbd.mg.gov.br;(37) 35227329; ; ;01/01/2018;-19.743.863.258.408.300;-45.238.845.348.358.100;2;1; ; ;1;2;4;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0; ;0;1;0;0;0;0;0;0;0; ;0;0;0;0;1;0;0;0;0;0; ;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;4;0;1;0;0;0;0; ;1;1;0;0;0; ;0;0;1;0;0;0;0;0; ;0;0;0;0;0;1;0;0;60;3;4;4;1;1;1;0;0;0;0;1;0;0;0;0; ;1;1;1;1;1;1;1;1;0; ;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0; ;0; ;1;2;0;0;1;6; ;1;1;1;0;0;0;0;1;1;0;1;1;3
310740;3107406;31;3;Bom Despacho;45624;42963;2661;2;1213,546;3107403415524;CENTRO DE CONVIVÊNCIA - POLO 6 MARIA AUXILIADORA;32;PADRE EUSTAQUIO;405; ;OZANAN;35600000;BOM DESPACHO;MG;scfv@pmbd.mg.gov.br;(37) 35227329; ; ;01/10/2018;-19.730.088.840.321.900;-4.526.582.837.104.790;2;1; ; ;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0; ;0;1;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;2;1;1;0;0;0;0; ;1;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;1;0;0;0;0;0;0;60;2;3;2;1;1;1;0;0;0;0;0;0;0;0;0; ;1;1;1;1;1;1;1;1;0; ;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0; ;0; ;1;2;0;0;1;6; ;1;0;1;0;0;0;0;1;1;0;1;0;2
310740;3107406;31;3;Bom Despacho;45624;42963;2661;2;1213,546;3107403415526;CENTRO DE CONVIVÊNCIA - POLO 20 MATO SECO;27;JOÃO HEFFELS;47; ;CENTRO;35600000;BOM DESPACHO;MG;scfv@pmbd.mg.gov.br;(37) 35227329; ; ;03/09/1028;-19.570.799.227.460.200;-4.516.598.582.267.760;2;1; ; ;2;1;2;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;SALÃO PAROQUIAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;2;1;1;0;0;0;0; ;1;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;1;0;0;0;0;0;0;30;2;3;2;0;1;0;0;0;0;0;0;0;0;0;0; ;1;1;1;1;1;1;1;1;0; ;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0; ;0; ;1;2;0;0;1;3; ;0;1;1;0;0;0;0;1;0;0;1;1;2
310810;3108107;31;3;Bonfim;6818;3332;3486;1;301,865;3108103403184;CENTRO DE CONVIVÊNCIA CANTINHO DO VALE;32;Padre Antonio Pires da Costa;SN; ;CENTRO;35480000;BONFIM;MG;socialbonfim@yahoo.com.br;(31) 35761451; ;35761318;01/09/2014;-20.324.778.168.710.500;-4.423.846.185.207.360;2;1; ; ;1;5;8;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;1;1;0;1;0;0; ;0;1;0;0;0;0;0;0;0;0; ;0;1;0;1;1;1;1;0;1;1;0;0;1;1;1;0;0;0;1;0;0;1;0;0;4;0;1;0;0;0;0; ;0;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;1;1;1;1;1;0;195;1;3;2;1;1;1;0;0;0;0;0;0;0;1;0; ;1;1;0;0;0;0;0;1;0; ;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0; ;1;2;1;2;0;2;1;12;1;0;1;1;0;0;0;0;0;0;0;1;1;2
310830;3108305;31;3;Borda da Mata;17118;13718;3400;1;301,108;3108303400335;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS- APAE;3;João Olivio Megale;950; ;Centro;37564000;BORDA DA MATA;MG;apaebm@yahoo.com.br;(35) 34452000; ;(35) 34452000;04/03/1980;-22.273.532.648.104.700;-4.616.293.738.518.060;2;0;21.416.987/0001-08;1;1;5;4;1;1;1;1;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;0;0;0;1;0;0; ;0;0;0;0;0;0;0;1;1;0; ;0;1;1;1;1;1;1;1;1;1;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;1;0;0;1;0;30;6;4;4;0;0;1;1;0;0;1;0;0;1;1;0; ;1;1;1;0;1;0;0;1;1;defesa e garantia de direitos e inclusão social;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;ecoterapia.;1;2;3;1;0;0;1;3;1;1;2;12;1;1;0;0;1;2;0;0;13;15
310830;3108305;31;3;Borda da Mata;17118;13718;3400;1;301,108;3108303403185;CENTRO DE CONVIVÊNCIA CULTURAL IRMÃ MARTHA;32;José Francisco dos Santos Junior;315; ;Centro;37564000;BORDA DA MATA;MG;guardamirimirmamartha@yahoo.com.brh;(35) 34451194; ; ;07/03/1990;-2.227.392.683.732.690;-46.168.177.127.838.100;2;0;25.653.544/0001-83;2;1;1;4;0;0;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;1;0;0;0;0;0; ;0;0;0;0;0;0;0;1;0;0; ;0;2;0;0;1;1;1;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;60;6;4;3;1;0;0;0;0;0;0;1;0;0;0;0; ;1;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;3;1;0;0;2;6; ;0;0;2;0;0;0;0;0;0;0;0;2;2
310860;3108602;31;3;Brasília de Minas;31213;20675;10538;2;1399,484;3108603403186;CENTRO DE CONVIVÊNCIA SERVIÇO DE CONVIVÊNCIA E FORTALECIMENTO DE VINCULOS;32;Canadá;0; ;Cristina Rocha;39330000;BRASILIA DE MINAS;MG;scfvbrasiliademinas@gmail.com;(38) 32312863; ; ;01/09/2013;-1.620.782.359.489.710;-4.444.252.967.834.470;2;1; ; ;1;4;2;1;1;1;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;0; ;0;4;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0; ;0;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;1;1;1;0;1;470;6;4;3;1;1;1;1;0;1;1;1;0;1;1;0; ;1;1;1;1;1;1;1;1;0; ;1;0;0;0;1;0;1;0;1;1;1;0;0;1;0;0; ;1;6;1;2;0;0;3;13;1;1;5;8;1;2;0;0;1;11;0;1;2;14
310860;3108602;31;3;Brasília de Minas;31213;20675;10538;2;1399,484;3108603403187;CENTRO DE CONVIVÊNCIA SERVIÇO DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS;32;Canadá;0; ;Cristina Rocha;39330000;BRASILIA DE MINAS;MG;scfvbrasiliademinas@gmail.com;(38) 32312863; ; ;01/09/2013;-16.207.875.107.013.900;-4.444.255.113.601.680;2;1; ; ;1;4;8;1;1;1;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;0; ;0;4;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0; ;0;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;1;1;1;0;1;470;6;4;3;1;1;1;1;0;1;1;1;0;1;1;0; ;1;1;1;1;1;1;1;1;0; ;1;0;0;0;1;0;1;0;1;1;1;0;0;1;0;0; ;1;6;1;2;0;1;3;13;1;1;5;8;1;2;0;0;1;10;0;1;3;14
310870;3108701;31;3;Brás Pires;4637;2223;2414;1;223,351;3108703403188;CENTRO DE CONVIVÊNCIA APAE;32;Rua  José Colombo;0; ;Centro;36542000;BRAS PIRES;MG;apaebp@yahoo.com.br;(32) 35341319; ; ;04/07/2003;-2.084.739.211.299.000;-4.324.876.964.092.250;2;0;06.888.144/0001-02;1;1;5;5;0;1;1;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;1;0;0;0;1;1;Oficinas;0;0;1;0;0;0;1;1;0;0; ;0;2;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;1;1;1;0;0;4;0;0;0;0;1;0;Através de diagnóstico dos profissionais (neurologista ou psiquiatra);1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;1;1;0;0;0;0;60;6;5;4;1;1;1;1;1;1;1;1;0;0;1;0; ;1;1;1;0;0;1;0;1;0; ;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0; ;0; ;0;1;0;0;2;6; ;0;0;0;0;0;0;0;0;0;0;0;0;0
310870;3108701;31;3;Brás Pires;4637;2223;2414;1;223,351;3108703411106;CENTRO DE CONVIVÊNCIA NUCABP;27;Praça São Vicente;120; ;Centro;36542000;BRAS PIRES;MG;casadosamigosbp@gmail.com;(32) 984311174; ; ;02/02/1996;-2.084.780.319.633.130;-43.247.809.410.095.200;2;0;01.064.629/0001-68;2;1;7;24;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;0;1;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;4;1;0;0;0;0;0; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ;0;0;0;0;1;0;0;0;0;1;1;5;0;1;0;0;0;1;0;1;0;0;0;0; ;0;0;0;0;0;0;0;1;1;palestras e orientações;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Capacitação;0; ;0;1;0;3;1;0; ;0;0;1;0;0;0;0;0;0;0;0;1;1
310890;3108909;31;3;Brazópolis;14661;7891;6770;1;367,688;3108903410854;CENTRO DE CONVIVÊNCIA SOCIEDADE DE EDUCAÇAO E ASSISTENCIA FREI ORESTES;3;SÃO FRANCISCO DE ASSIS;318; ;SÃO FRANCISCO;37530000;BRASOPOLIS;MG;lardacrianca@yahoo.com.br;(35) 36411324; ; ;01/03/1977;-22.472.470.043.129.000;-45.613.431.930.542;2;0;46.746.442/0002-63;2;1;5;9;1;1;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;0; ;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;2;1;1;0;0;1;0;através da equipe de obras sociai;0;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;100;6;6;4;1;1;1;0;1;1;1;1;1;0;1;0; ;1;1;1;0;0;0;0;1;0; ;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0; ;1;2;3;2;0;2;1;10;1;6;4;2;0;0;0;0;0;3;0;0;9;12
310930;3109303;31;3;Buritis;22737;16100;6637;2;5225,186;3109303401799;CENTRO DE CONVIVÊNCIA NOVO PAV;31;MG 400;KM 31;perto da ponte Rio Urucuia;zona rural;38660000;BURITIS;MG;novopav@buritis.mg.gov.br;(38) 36623341;0; ;08/04/2014;-15.616.113.971.488.400;-464.139.747.619.629;2;1; ; ;2;5;8;1;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;4;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;2;1;0;0;0;0;0; ;0;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;200;6;5;4;1;1;1;1;1;1;0;1;1;1;1;0; ;1;1;1;0;0;0;0;1;0; ;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0; ;0; ;1;3;0;2;3;12; ;3;2;3;0;1;0;0;1;0;0;0;8;8
310930;3109303;31;3;Buritis;22737;16100;6637;2;5225,186;3109303412030;CENTRO DE CONVIVÊNCIA PROTEÇÃO ESPECIAL;32;BELO HORIZONTE;174; ;CENTRO;38660000;BURITIS;MG;creas@buritis.mg.gov.br;(38) 36623426; ; ;06/03/2017;-15.620.660.353.696.000;-4.642.594.814.300.530;2;1; ; ;1;3;6;1;1;1;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;1;Centro de Referência da Mulher e Recomeçar (LA);0;3;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;3;0;1;0;0;0;0; ;1;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;1;1;0;0;100;3;4;4;1;0;1;1;1;0;0;1;0;0;1;0; ;1;1;1;0;1;0;1;1;0; ;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0; ;1;2;1;2;0;0;2;10;1;0;0;5;0;1;0;1;2;1;0;0;4;5
310940;3109402;31;3;Buritizeiro;26922;23630;3292;2;7218,401;3109403408728;CENTRO DE CONVIVÊNCIA;3;PATOS DE MINAS;308;CONVIVER;SAO FRANCISCO;39280000;BURITIZEIRO;MG;scfvburi@gmail.com;(38) 37421467; ; ;12/03/2013;-17.371.336.117.902.800;-4.497.011.482.715.600;2;1; ; ;1;5;8;0;1;1;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;1;0;0;1;1;0;0; ;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;2;0;0;0;0;1;0;referenciamento e acompanhamento;1;1;0;0;0; ;0;0;0;1;0;0;0;1;rurais;0;0;1;1;1;1;1;1;50;4;4;3;1;1;1;1;0;1;0;1;0;0;0;0; ;1;1;0;0;0;0;0;0;1;orientações de convivência e organização;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0; ;0; ;1;2;0;2;1;5; ;1;3;2;1;0;0;0;0;1;0;2;3;6
310950;3109501;31;3;Cabo Verde;13823;7627;6196;1;368,206;3109503403191;CENTRO DE CONVIVÊNCIA CASA DA CRIANÇA FELIZ;32;Vereador Sebastião Prado Luz;55;casa;Chapadão;37880000;CABO VERDE;MG;elianasiqueiracv@hotmail.com;(35) 37361102; ;(35) 37361220;03/10/2005;-214.731.780.730.802;-4.639.122.962.951.660;2;1; ; ;1;5;10;1;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;2;0;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;0;0;0;1;1;0;1;1;1;1;1;0;0; ;0;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;1;0;0;1;0;0;50;6;5;4;1;1;1;1;1;1;1;1;1;1;1;0; ;1;1;1;1;1;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1;2;2;0;3;2;5;1;3;10;7;2;0;0;0;1;10;0;0;10;20
311000;3110004;31;3;Caeté;40750;35436;5314;2;542,531;3110003403192;Centro de Convivência e Referência do Idoso;32;Do Rosário;584; ;Barro Preto;34800000;CAETE;MG;ccricaete@hotmail.com;(31) 36519646; ; ;14/02/2009;-198.900.256;-4.367.189.989.999.990;2;1; ; ;1;5;8;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;2;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;1;1;1;0;2;1;0;0;0;0;0; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;400;6;5;4;0;1;1;1;0;0;0;0;0;0;0;1;Oficina de Memória;1;1;1;1;0;0;0;1;0; ;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0; ;0; ;1;2;0;2;2;13; ;3;5;2;0;1;0;0;0;0;0;5;5;10
311000;3110004;31;3;Caeté;40750;35436;5314;2;542,531;3110003413966;CENTRO DE CONVIVÊNCIA PARA ADOLESCENTES RENOVANDO HORIZONTES;27;DR JOAO PINHEIRO;160;3 ANDAR;CENTRO;34800000;CAETE;MG;renovandohorizontes@hotmail.com;(31) 36518143; ; ;20/10/2017;-19.88;-43.67;2;1; ; ;1;5;8;0;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0;0;0;1;0;0; ;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0;0;0;0;0; ;1;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;1;0;0;1;0;0;250;6;5;3;1;1;1;1;1;0;0;1;0;1;0;0; ;1;1;0;0;0;0;0;1;0; ;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0; ;0; ;1;2;0;2;1;13; ;1;4;5;1;2;0;0;0;0;0;0;10;10
